,ids,pvalue_less,pvalue_greater
45870,160017,1.0,1.0
45871,160018,1.0,1.0
45872,160019,0.1393,0.885
45873,160020,1.0,0.0002
45874,160021,1.0,1.0
45875,160022,1.0,1.0
45876,160023,0.0001,1.0
45877,160024,1.0,1.0
45878,160025,1.0,1.0
45879,160026,1.0,1.0
45880,160027,1.0,1.0
45881,160028,1.0,1.0
45882,160029,1.0,1.0
45883,160030,1.0,0.1316
45884,160031,1.0,1.0
45885,160032,1.0,1.0
45886,160033,0.3208,0.8994
45887,160034,1.0,0.0001
45888,160035,1.0,1.0
45889,160036,0.1933,0.8908
45890,160037,0.2406,0.8212
45891,160038,1.0,1.0
45892,160039,1.0,1.0
45893,160040,1.0,1.0
45894,160041,0.311,0.8383
45895,160042,1.0,1.0
45896,160043,1.0,1.0
45897,160044,0.4899,1.0
45898,160045,1.0,0.2767
45899,160046,0.9424,0.2181
45900,160047,1.0,0.0001
45901,160048,0.0001,1.0
45902,160050,1.0,0.0001
45903,160051,1.0,1.0
45904,160052,1.0,1.0
45905,160053,1.0,1.0
45906,160054,1.0,0.0001
45907,160055,1.0,0.0001
45908,160056,0.0001,1.0
45909,160057,1.0,1.0
45910,160058,1.0,1.0
45911,160059,0.9976,0.0021
45912,160060,1.0,1.0
45913,160061,1.0,1.0
45914,160062,0.2641,1.0
45915,160063,1.0,1.0
45916,160064,1.0,1.0
45917,160065,1.0,1.0
45918,160066,1.0,1.0
45919,160067,0.5179,1.0
45920,160068,1.0,1.0
45921,160069,1.0,1.0
45922,160070,0.0001,1.0
45923,160071,1.0,1.0
45924,160072,1.0,1.0
45925,160073,1.0,1.0
45926,160074,1.0,0.5173
45927,160075,0.0001,1.0
45928,160076,0.0001,1.0
45929,160077,1.0,0.0001
45930,160078,1.0,1.0
45931,160079,0.0001,1.0
45932,160080,1.0,1.0
45933,160081,1.0,1.0
45934,160082,0.4852,1.0
45935,160083,1.0,1.0
45936,160084,1.0,0.0313
45937,160085,1.0,1.0
45938,160086,1.0,1.0
45939,160087,0.0001,1.0
45940,160088,1.0,1.0
45941,160089,1.0,1.0
45942,160090,0.0001,1.0
45943,160091,1.0,1.0
45944,160093,0.1751,0.9674
45945,160094,0.0001,1.0
45946,160095,0.0001,1.0
45947,160096,0.0001,1.0
45948,160097,1.0,1.0
45949,160098,0.0001,1.0
45950,160099,1.0,1.0
45951,160100,1.0,1.0
45952,160101,0.8642,0.2288
45953,160102,1.0,1.0
45954,160103,1.0,1.0
45955,160105,0.0001,1.0
45956,160106,1.0,1.0
45957,160107,0.0001,1.0
45958,160108,0.0001,1.0
45959,160109,0.5004,0.7782
45960,160110,1.0,0.0001
45961,160111,0.0269,1.0
45962,160112,1.0,1.0
45963,160114,0.4958,1.0
45964,160115,0.2535,1.0
45965,160116,1.0,1.0
45966,160117,1.0,1.0
45967,160118,1.0,1.0
45968,160119,1.0,0.0034
45969,160120,1.0,1.0
45970,160121,0.0066,0.9967
45971,160122,1.0,1.0
45972,160123,1.0,1.0
45973,160124,1.0,1.0
45974,160125,0.9991,0.0078
45975,160126,1.0,1.0
45976,160127,1.0,1.0
45977,160128,1.0,1.0
45978,160129,1.0,0.0532
45979,160130,1.0,1.0
45980,160131,1.0,0.0001
45981,160484,1.0,1.0
45982,160583,0.9357,0.2295
45983,160699,0.0001,1.0
45984,160711,0.0001,1.0
45985,160716,1.0,1.0
45986,160717,1.0,0.0001
45987,160746,1.0,0.0001
45988,160766,1.0,1.0
45989,160778,1.0,0.5067
45990,160787,1.0,0.0001
45991,160808,1.0,1.0
45992,160811,1.0,1.0
45993,160812,1.0,1.0
45994,160813,1.0,1.0
45995,160814,1.0,1.0
45996,160815,0.2546,1.0
45997,160816,1.0,0.4719
45998,160817,0.0042,0.9995
45999,160818,1.0,1.0
46000,160819,0.0001,1.0
46001,160821,1.0,0.0001
46002,160822,1.0,1.0
46003,160823,1.0,1.0
46004,160824,1.0,0.0001
46005,160825,1.0,0.0001
46006,160826,1.0,1.0
46007,160827,1.0,1.0
46008,160828,1.0,1.0
46009,160829,1.0,0.4828
46010,160830,1.0,0.4961
46011,160831,1.0,1.0
46012,160832,0.9994,0.0011
46013,160833,1.0,1.0
46014,160834,1.0,1.0
46015,160835,1.0,1.0
46016,160836,1.0,1.0
46017,160837,1.0,1.0
46018,160838,0.0001,1.0
46019,160839,0.5094,1.0
46020,160840,0.0001,1.0
46021,160841,0.2552,1.0
46022,160842,1.0,1.0
46023,160843,1.0,0.0001
46024,160844,1.0,1.0
46025,160845,1.0,1.0
46026,160846,0.7573,0.3016
46027,160847,1.0,1.0
46028,160848,0.9652,0.0435
46029,160849,0.0001,1.0
46030,160850,0.0001,1.0
46031,160851,0.0001,1.0
46032,160852,0.135,0.9252
46033,160853,0.9486,0.1239
46034,160854,1.0,0.0001
46035,160855,1.0,1.0
46036,160857,1.0,1.0
46037,160858,1.0,1.0
46038,160859,1.0,1.0
46039,160860,1.0,1.0
46040,160861,1.0,0.0001
46041,160862,1.0,1.0
46042,160863,1.0,1.0
46043,160864,1.0,1.0
46044,160865,0.0001,1.0
46045,160866,1.0,1.0
46046,160867,1.0,1.0
46047,160868,1.0,0.0001
46048,160869,0.0001,1.0
46049,160870,1.0,1.0
46050,160871,1.0,0.0001
46051,160872,1.0,1.0
46052,160873,1.0,1.0
46053,160874,0.0001,1.0
46054,160875,1.0,1.0
46055,160876,1.0,1.0
46056,160877,0.9899,0.0143
46057,160878,1.0,0.0001
46058,160879,1.0,1.0
46059,160880,1.0,1.0
46060,160881,1.0,1.0
46061,160882,1.0,1.0
46062,160883,1.0,1.0
46063,160884,1.0,1.0
46064,160885,1.0,0.0012
46065,160886,1.0,0.5215
46066,160887,1.0,1.0
46067,160888,1.0,1.0
46068,160889,1.0,1.0
46069,160890,1.0,1.0
46070,160891,1.0,0.0001
46071,160892,0.0001,1.0
46072,160893,1.0,1.0
46073,160894,0.0031,0.9985
46074,160895,0.2518,1.0
46075,160896,1.0,1.0
46076,160897,1.0,1.0
46077,160898,1.0,1.0
46078,160900,1.0,1.0
46079,160901,0.0001,1.0
46080,160902,1.0,0.0001
46081,160903,1.0,1.0
46082,160904,1.0,1.0
46083,160905,1.0,0.0001
46084,160906,0.0048,1.0
46085,160907,1.0,1.0
46086,160908,0.2542,1.0
46087,160909,1.0,1.0
46088,160910,1.0,1.0
46089,160911,0.0001,1.0
46090,160912,1.0,1.0
46091,160913,0.0001,1.0
46092,160914,1.0,1.0
46093,160915,1.0,1.0
46094,160916,1.0,0.0001
46095,160917,0.7445,0.7473
46096,160918,1.0,0.0001
46097,160919,1.0,1.0
46098,160920,1.0,1.0
46099,160921,1.0,1.0
46100,160922,1.0,1.0
46101,160923,1.0,1.0
46102,160924,1.0,0.465
46103,160925,0.0001,1.0
46104,160927,0.0001,1.0
46105,160928,1.0,1.0
46106,160929,0.2579,1.0
46107,160930,1.0,0.0001
46108,160931,1.0,1.0
46109,160932,1.0,1.0
46110,160933,0.0001,1.0
46111,160934,1.0,1.0
46112,160940,1.0,1.0
46113,160941,1.0,0.0001
46114,160956,1.0,1.0
46115,160973,0.9996,0.0013
46116,160991,1.0,1.0
46117,160993,1.0,1.0
46118,161013,1.0,0.0006
46119,161042,0.0001,1.0
46120,161047,1.0,0.1341
46121,161055,0.9384,0.3124
46122,161056,1.0,1.0
46123,161077,1.0,1.0
46124,161081,1.0,1.0
46125,161105,1.0,1.0
46126,161118,1.0,1.0
46127,161126,0.0001,1.0
46128,161143,0.1515,0.9487
46129,161150,1.0,0.0032
46130,161154,1.0,0.0001
46131,161160,0.003,0.9991
46132,161172,0.0001,1.0
46133,161183,0.7202,0.6013
46134,161198,1.0,0.0001
46135,161206,0.0001,1.0
46136,161218,1.0,1.0
46137,161224,1.0,1.0
46138,161225,1.0,1.0
46139,161226,0.0001,1.0
46140,161227,1.0,1.0
46141,161228,0.5468,0.5225
46142,161229,1.0,1.0
46143,161230,0.0001,1.0
46144,161231,0.0001,1.0
46145,161232,1.0,1.0
46146,161233,1.0,1.0
46147,161236,1.0,1.0
46148,161237,1.0,0.0001
46149,161238,1.0,0.0001
46150,161239,0.5055,0.7232
46151,161240,1.0,0.0001
46152,161241,1.0,1.0
46153,161243,1.0,1.0
46154,161244,1.0,1.0
46155,161245,1.0,0.0001
46156,161246,1.0,1.0
46157,161248,0.0918,0.9395
46158,161250,1.0,0.0001
46159,161251,1.0,1.0
46160,161252,1.0,0.5036
46161,161253,1.0,1.0
46162,161254,0.0001,1.0
46163,161255,1.0,1.0
46164,161256,0.2635,1.0
46165,161257,1.0,1.0
46166,161258,1.0,0.0001
46167,161259,1.0,0.0001
46168,161260,0.7491,0.751
46169,161261,1.0,1.0
46170,161262,1.0,0.0001
46171,161263,0.0001,1.0
46172,161264,0.3157,0.7467
46173,161265,0.9931,0.0136
46174,161266,0.4995,1.0
46175,161267,1.0,1.0
46176,161268,1.0,1.0
46177,161269,0.0001,1.0
46178,161271,1.0,1.0
46179,161272,1.0,0.0001
46180,161273,0.307,0.742
46181,161274,1.0,1.0
46182,161275,1.0,1.0
46183,161276,0.0042,0.9988
46184,161277,1.0,1.0
46185,161278,1.0,1.0
46186,161279,1.0,1.0
46187,161280,1.0,1.0
46188,161281,1.0,0.4918
46189,161282,1.0,1.0
46190,161283,1.0,1.0
46191,161284,1.0,1.0
46192,161285,1.0,1.0
46193,161286,1.0,1.0
46194,161287,1.0,1.0
46195,161288,1.0,1.0
46196,161289,1.0,1.0
46197,161290,1.0,0.0001
46198,161291,0.4913,0.8726
46199,161292,1.0,0.0001
46200,161293,0.9947,0.0278
46201,161294,1.0,0.0001
46202,161295,1.0,1.0
46203,161296,1.0,0.0001
46204,161297,1.0,1.0
46205,161298,0.2472,1.0
46206,161299,1.0,0.2369
46207,161300,1.0,1.0
46208,161301,1.0,1.0
46209,161302,1.0,1.0
46210,161303,0.0001,1.0
46211,161304,0.8966,0.4471
46212,161305,0.0001,1.0
46213,161306,1.0,1.0
46214,161307,1.0,1.0
46215,161308,1.0,1.0
46216,161309,1.0,0.4871
46217,161310,0.9296,0.0983
46218,161311,1.0,1.0
46219,161312,1.0,1.0
46220,161313,0.0001,1.0
46221,161314,1.0,1.0
46222,161315,1.0,0.0001
46223,161316,1.0,0.001
46224,161317,0.0001,1.0
46225,161318,0.9948,0.0111
46226,161319,1.0,1.0
46227,161320,0.7732,0.3454
46228,161321,0.0001,1.0
46229,161322,0.0001,1.0
46230,161323,1.0,1.0
46231,161324,1.0,1.0
46232,161325,1.0,0.0001
46233,161326,1.0,0.0001
46234,161327,1.0,0.0001
46235,161328,1.0,1.0
46236,161329,1.0,1.0
46237,161330,1.0,1.0
46238,161331,1.0,0.2504
46239,161332,1.0,1.0
46240,161333,1.0,1.0
46241,161334,0.0001,1.0
46242,161335,1.0,1.0
46243,161336,1.0,1.0
46244,161337,1.0,1.0
46245,161338,1.0,1.0
46246,161339,1.0,1.0
46247,161340,0.0189,1.0
46248,161341,0.0005,1.0
46249,161342,0.0001,1.0
46250,161343,1.0,1.0
46251,161344,1.0,0.0001
46252,161345,0.0001,1.0
46253,161346,1.0,0.0001
46254,161347,0.0001,1.0
46255,161348,1.0,1.0
46256,161349,0.0001,1.0
46257,161350,0.0005,0.9999
46258,161351,1.0,0.0001
46259,161352,0.0334,0.9839
46260,161353,1.0,0.0001
46261,161354,0.6133,0.4615
46262,161355,0.4611,0.6173
46263,161356,1.0,1.0
46264,161357,0.9909,0.0132
46265,161358,1.0,0.0001
46266,161360,1.0,0.0001
46267,161361,1.0,1.0
46268,161362,1.0,1.0
46269,161363,1.0,0.0001
46270,161364,0.0001,1.0
46271,161365,0.9989,0.0085
46272,161366,0.0001,1.0
46273,161367,0.2364,1.0
46274,161368,1.0,1.0
46275,161369,0.0001,1.0
46276,161370,1.0,1.0
46277,161371,0.5015,1.0
46278,161372,1.0,1.0
46279,161373,1.0,1.0
46280,161374,0.0293,0.981
46281,161375,1.0,1.0
46282,161376,1.0,1.0
46283,161377,1.0,1.0
46284,161378,0.0001,1.0
46285,161379,1.0,1.0
46286,161380,0.0007,1.0
46287,161381,1.0,1.0
46288,161382,1.0,1.0
46289,161383,1.0,1.0
46290,161384,1.0,0.0001
46291,161385,1.0,1.0
46292,161386,1.0,1.0
46293,161387,1.0,0.0001
46294,161388,1.0,1.0
46295,161389,0.2721,1.0
46296,161390,1.0,1.0
46297,161391,1.0,1.0
46298,161392,1.0,1.0
46299,161393,1.0,0.0001
46300,161394,1.0,0.0001
46301,161395,1.0,1.0
46302,161396,1.0,1.0
46303,161397,1.0,0.0001
46304,161400,0.0001,1.0
46305,161401,0.9944,0.0169
46306,161402,1.0,1.0
46307,161403,1.0,1.0
46308,161404,1.0,1.0
46309,161405,0.0248,1.0
46310,161406,1.0,1.0
46311,161407,1.0,1.0
46312,161408,1.0,0.0001
46313,161409,0.005,1.0
46314,161410,1.0,0.0001
46315,161411,1.0,1.0
46316,161412,1.0,1.0
46317,161413,0.0001,1.0
46318,161414,1.0,1.0
46319,161415,1.0,0.0001
46320,161416,1.0,1.0
46321,161417,1.0,1.0
46322,161418,0.0001,1.0
46323,161419,1.0,0.2592
46324,161420,1.0,1.0
46325,161421,0.0001,1.0
46326,161422,1.0,0.508
46327,161423,1.0,1.0
46328,161424,0.0001,1.0
46329,161425,1.0,1.0
46330,161426,1.0,1.0
46331,161427,1.0,1.0
46332,161428,0.0001,1.0
46333,161429,1.0,0.2545
46334,161430,0.0215,0.9973
46335,161431,0.0001,1.0
46336,161432,0.8732,0.28
46337,161433,0.0018,0.9996
46338,161434,1.0,1.0
46339,161435,1.0,1.0
46340,161436,1.0,1.0
46341,161437,1.0,1.0
46342,161438,1.0,1.0
46343,161439,1.0,0.0001
46344,161440,1.0,1.0
46345,161441,1.0,1.0
46346,161442,0.0001,1.0
46347,161443,0.0657,0.9716
46348,161444,0.0001,1.0
46349,161445,0.0001,1.0
46350,161446,1.0,1.0
46351,161447,1.0,0.0001
46352,161448,1.0,1.0
46353,161449,0.0001,1.0
46354,161450,1.0,0.0001
46355,161451,1.0,1.0
46356,161452,1.0,1.0
46357,161453,1.0,1.0
46358,161454,1.0,1.0
46359,161455,1.0,1.0
46360,161456,1.0,1.0
46361,161457,1.0,0.1295
46362,161458,0.0019,0.9999
46363,161459,0.0001,1.0
46364,161460,1.0,1.0
46365,161461,1.0,0.4764
46366,161462,1.0,1.0
46367,161463,1.0,1.0
46368,161464,1.0,1.0
46369,161465,1.0,1.0
46370,161852,1.0,1.0
46371,161894,1.0,1.0
46372,161950,1.0,1.0
46373,161970,1.0,1.0
46374,162039,1.0,1.0
46375,162045,0.2134,0.9654
46376,162104,1.0,1.0
46377,162106,1.0,0.0001
46378,162134,0.9952,0.0091
46379,162139,0.0173,0.9941
46380,162140,1.0,1.0
46381,162141,0.0734,0.9922
46382,162142,1.0,1.0
46383,162143,1.0,1.0
46384,162144,1.0,1.0
46385,162146,0.0001,1.0
46386,162147,1.0,0.0001
46387,162148,1.0,1.0
46388,162149,1.0,0.011
46389,162150,1.0,1.0
46390,162151,1.0,1.0
46391,162152,1.0,1.0
46392,162153,1.0,0.0001
46393,162154,1.0,0.0001
46394,162155,0.923,0.1842
46395,162156,1.0,1.0
46396,162157,1.0,0.4898
46397,162158,1.0,1.0
46398,162159,1.0,0.0001
46399,162160,1.0,1.0
46400,162161,1.0,1.0
46401,162162,1.0,1.0
46402,162163,0.0001,1.0
46403,162164,1.0,0.0001
46404,162165,1.0,0.0001
46405,162166,1.0,1.0
46406,162167,1.0,1.0
46407,162168,0.0001,1.0
46408,162169,1.0,0.0001
46409,162170,0.968,0.1814
46410,162171,1.0,1.0
46411,162172,0.0001,1.0
46412,162173,1.0,1.0
46413,162174,1.0,1.0
46414,162176,1.0,1.0
46415,162177,1.0,1.0
46416,162178,1.0,1.0
46417,162179,0.0001,1.0
46418,162180,0.1471,0.9244
46419,162181,0.0001,1.0
46420,162182,1.0,1.0
46421,162183,0.0001,1.0
46422,162184,0.9959,0.0122
46423,162185,1.0,1.0
46424,162186,0.0001,1.0
46425,162187,0.9553,0.061
46426,162188,1.0,0.0001
46427,162189,1.0,1.0
46428,162190,1.0,1.0
46429,162192,0.5207,1.0
46430,162193,0.506,1.0
46431,162194,1.0,0.0001
46432,162195,1.0,1.0
46433,162196,1.0,1.0
46434,162197,1.0,0.0002
46435,162198,1.0,0.4905
46436,162199,0.0001,1.0
46437,162200,1.0,0.5032
46438,162201,1.0,0.0001
46439,162202,1.0,0.0001
46440,162203,0.0001,1.0
46441,162204,1.0,0.2531
46442,162205,1.0,1.0
46443,162206,0.0008,0.9998
46444,162208,0.0001,1.0
46445,162209,1.0,1.0
46446,162210,1.0,1.0
46447,162211,1.0,0.0001
46448,162212,1.0,0.0001
46449,162213,1.0,1.0
46450,162215,1.0,1.0
46451,162216,1.0,0.0001
46452,162217,0.0001,1.0
46453,162218,1.0,1.0
46454,162219,1.0,1.0
46455,162221,1.0,0.0314
46456,162222,1.0,0.0647
46457,162223,1.0,0.0001
46458,162224,0.0001,1.0
46459,162225,1.0,0.0001
46460,162226,1.0,0.0001
46461,162227,1.0,1.0
46462,162228,1.0,0.0001
46463,162229,1.0,1.0
46464,162230,1.0,1.0
46465,162231,1.0,1.0
46466,162232,1.0,1.0
46467,162233,1.0,1.0
46468,162234,0.9936,0.0123
46469,162235,1.0,0.0001
46470,162236,1.0,1.0
46471,162237,1.0,0.2736
46472,162238,1.0,1.0
46473,162239,1.0,1.0
46474,162240,1.0,1.0
46475,162241,1.0,1.0
46476,162242,0.9999,0.0005
46477,162243,1.0,1.0
46478,162244,1.0,0.0001
46479,162245,1.0,0.2681
46480,162246,1.0,1.0
46481,162247,1.0,1.0
46482,162248,0.0001,1.0
46483,162249,1.0,1.0
46484,162250,1.0,1.0
46485,162251,1.0,0.0001
46486,162252,1.0,1.0
46487,162253,0.1243,0.9818
46488,162254,1.0,1.0
46489,162255,0.0001,1.0
46490,162270,0.0001,1.0
46491,162309,0.0065,0.9979
46492,162313,1.0,1.0
46493,162318,1.0,1.0
46494,162324,1.0,0.0003
46495,162332,1.0,1.0
46496,162339,1.0,0.0001
46497,162347,1.0,1.0
46498,162349,1.0,0.0002
46499,162353,1.0,1.0
46500,162388,0.0001,1.0
46501,162389,0.347,0.8405
46502,162392,0.9997,0.0011
46503,162417,1.0,1.0
46504,162420,1.0,1.0
46505,162428,1.0,1.0
46506,162437,0.6382,0.4713
46507,162438,1.0,1.0
46508,162446,1.0,1.0
46509,162448,1.0,1.0
46510,162466,1.0,1.0
46511,162469,1.0,1.0
46512,162472,0.0001,1.0
46513,162477,1.0,1.0
46514,162516,0.0001,1.0
46515,162538,1.0,1.0
46516,162539,0.259,1.0
46517,162541,1.0,0.0001
46518,162542,1.0,0.0004
46519,162543,1.0,1.0
46520,162544,1.0,1.0
46521,162545,1.0,1.0
46522,162546,1.0,1.0
46523,162547,1.0,1.0
46524,162548,1.0,0.0001
46525,162549,1.0,0.0001
46526,162550,1.0,1.0
46527,162551,1.0,1.0
46528,162552,1.0,0.0001
46529,162553,1.0,1.0
46530,162554,1.0,0.0001
46531,162555,1.0,1.0
46532,162556,0.0001,1.0
46533,162558,0.243,1.0
46534,162559,0.0001,1.0
46535,162560,1.0,1.0
46536,162561,1.0,1.0
46537,162562,1.0,1.0
46538,162563,1.0,0.0001
46539,162564,1.0,1.0
46540,162565,0.0001,1.0
46541,162567,1.0,0.0001
46542,162568,1.0,1.0
46543,162569,0.0001,1.0
46544,162572,1.0,1.0
46545,162573,1.0,1.0
46546,162574,0.4936,1.0
46547,162575,1.0,0.4982
46548,162577,1.0,1.0
46549,162578,0.9966,0.0051
46550,162579,0.9999,0.0004
46551,162580,0.7483,0.3842
46552,162581,0.0338,1.0
46553,162582,0.8859,0.2141
46554,162583,1.0,1.0
46555,162584,1.0,1.0
46556,162585,0.0016,0.9998
46557,162586,1.0,1.0
46558,162587,1.0,1.0
46559,162588,1.0,1.0
46560,162589,0.0001,1.0
46561,162592,0.0925,0.9518
46562,162593,1.0,1.0
46563,162594,1.0,1.0
46564,162596,1.0,1.0
46565,162597,0.0001,1.0
46566,162598,1.0,1.0
46567,162599,0.0001,1.0
46568,162600,1.0,0.0001
46569,162601,0.2382,1.0
46570,162602,1.0,1.0
46571,162603,1.0,1.0
46572,162604,0.0001,1.0
46573,162605,1.0,0.0735
46574,162606,1.0,1.0
46575,162607,1.0,1.0
46576,162609,1.0,1.0
46577,162610,1.0,1.0
46578,162611,1.0,1.0
46579,162612,1.0,0.0001
46580,162613,1.0,0.0001
46581,162614,1.0,1.0
46582,162615,1.0,1.0
46583,162616,1.0,0.0001
46584,162617,1.0,1.0
46585,162618,1.0,1.0
46586,162619,1.0,1.0
46587,162620,1.0,0.0001
46588,162621,1.0,1.0
46589,162622,0.0023,0.9993
46590,162623,1.0,0.0485
46591,162624,1.0,1.0
46592,162625,1.0,1.0
46593,162626,1.0,1.0
46594,162627,0.9728,0.0316
46595,162628,1.0,1.0
46596,162629,1.0,1.0
46597,162630,1.0,0.4621
46598,162631,1.0,1.0
46599,162632,1.0,1.0
46600,162633,1.0,1.0
46601,162634,0.0135,1.0
46602,162635,1.0,0.4654
46603,162636,1.0,0.501
46604,162637,1.0,0.516
46605,162638,0.0001,1.0
46606,162639,1.0,1.0
46607,162640,1.0,0.0001
46608,162641,1.0,1.0
46609,162642,1.0,0.0001
46610,162643,1.0,1.0
46611,162644,1.0,1.0
46612,162645,1.0,0.0001
46613,162646,1.0,0.0003
46614,162647,1.0,1.0
46615,162648,1.0,1.0
46616,162649,1.0,1.0
46617,162650,1.0,1.0
46618,162651,1.0,1.0
46619,162652,0.004,0.9977
46620,162653,0.0001,1.0
46621,162654,1.0,1.0
46622,162655,1.0,1.0
46623,162656,0.9342,0.0778
46624,162657,1.0,1.0
46625,162658,1.0,1.0
46626,162659,0.0326,1.0
46627,162660,0.9437,0.0717
46628,162661,1.0,1.0
46629,162662,1.0,0.0001
46630,162663,1.0,1.0
46631,162664,0.0001,1.0
46632,162665,1.0,1.0
46633,162666,0.032,0.9863
46634,162667,1.0,1.0
46635,162668,1.0,0.0001
46636,162669,0.0001,1.0
46637,162670,0.0001,1.0
46638,162671,1.0,1.0
46639,162672,1.0,0.0001
46640,162673,0.0001,1.0
46641,162674,1.0,1.0
46642,162675,1.0,1.0
46643,162676,1.0,1.0
46644,162677,1.0,1.0
46645,162678,1.0,1.0
46646,162679,1.0,0.0001
46647,162680,1.0,1.0
46648,162681,0.0001,1.0
46649,162682,1.0,1.0
46650,162683,1.0,1.0
46651,162684,1.0,1.0
46652,162685,0.3476,0.6889
46653,162686,1.0,0.0001
46654,162687,0.0001,1.0
46655,162688,0.0002,1.0
46656,162689,0.06,1.0
46657,162690,1.0,1.0
46658,162691,0.9292,0.1317
46659,162692,1.0,0.5255
46660,162693,1.0,1.0
46661,162694,0.0001,1.0
46662,162695,1.0,1.0
46663,162696,1.0,0.0001
46664,162697,1.0,0.0001
46665,162698,1.0,1.0
46666,162699,1.0,1.0
46667,162700,0.2482,1.0
46668,162701,1.0,0.0001
46669,162702,1.0,1.0
46670,162703,1.0,0.0001
46671,162704,1.0,1.0
46672,162705,0.0046,1.0
46673,162706,0.0013,1.0
46674,162707,0.9981,0.0036
46675,162708,1.0,1.0
46676,162709,0.0153,1.0
46677,162710,1.0,1.0
46678,162711,1.0,1.0
46679,162712,0.9562,0.2289
46680,162713,1.0,1.0
46681,162714,1.0,0.1311
46682,162715,1.0,1.0
46683,162716,1.0,1.0
46684,162717,1.0,1.0
46685,162718,1.0,0.0001
46686,162719,0.2364,1.0
46687,162720,1.0,1.0
46688,162721,1.0,1.0
46689,162722,1.0,1.0
46690,162723,0.1344,1.0
46691,162724,1.0,1.0
46692,162725,1.0,0.0001
46693,162726,0.0001,1.0
46694,162727,1.0,0.0001
46695,162728,1.0,1.0
46696,162729,1.0,0.0001
46697,162730,0.0026,1.0
46698,162731,1.0,1.0
46699,162732,1.0,1.0
46700,162733,0.0001,1.0
46701,162734,0.029,0.9869
46702,162735,1.0,1.0
46703,162736,1.0,1.0
46704,162737,1.0,1.0
46705,162738,0.0001,1.0
46706,162739,1.0,1.0
46707,162740,1.0,1.0
46708,162741,1.0,1.0
46709,162742,1.0,1.0
46710,162743,0.0001,1.0
46711,162744,1.0,1.0
46712,162745,1.0,1.0
46713,162746,1.0,1.0
46714,162747,1.0,1.0
46715,162748,1.0,0.0001
46716,162749,1.0,1.0
46717,162750,0.0001,1.0
46718,162751,1.0,1.0
46719,162752,0.0174,1.0
46720,162753,0.0001,1.0
46721,162754,1.0,0.0001
46722,162755,0.5157,1.0
46723,162756,1.0,1.0
46724,162757,0.0001,1.0
46725,162758,0.2682,1.0
46726,162759,1.0,1.0
46727,162760,0.0001,1.0
46728,162761,1.0,1.0
46729,162762,1.0,1.0
46730,162763,0.0001,1.0
46731,162764,1.0,1.0
46732,162765,1.0,0.0001
46733,162766,0.0144,0.9991
46734,162767,0.032,1.0
46735,162768,1.0,0.0001
46736,162769,0.0001,1.0
46737,162770,1.0,0.0001
46738,162771,1.0,1.0
46739,162772,1.0,1.0
46740,162773,1.0,1.0
46741,162774,1.0,1.0
46742,162775,0.0001,1.0
46743,162776,1.0,0.0001
46744,162777,0.0001,1.0
46745,162779,1.0,0.2459
46746,162780,0.4687,0.8959
46747,162781,1.0,0.0001
46748,162782,0.9989,0.0014
46749,162783,1.0,1.0
46750,162784,1.0,0.0001
46751,163106,1.0,1.0
46752,163136,1.0,1.0
46753,163174,0.0001,1.0
46754,163319,1.0,1.0
46755,163337,0.0001,1.0
46756,163352,1.0,1.0
46757,163371,0.8603,0.5422
46758,163375,0.4903,1.0
46759,163384,1.0,1.0
46760,163385,1.0,1.0
46761,163397,1.0,1.0
46762,163415,1.0,1.0
46763,163418,1.0,1.0
46764,163426,1.0,1.0
46765,163427,0.0001,1.0
46766,163428,1.0,1.0
46767,163429,1.0,1.0
46768,163430,0.0001,1.0
46769,163431,1.0,1.0
46770,163432,1.0,1.0
46771,163434,1.0,1.0
46772,163435,0.0002,0.9999
46773,163436,1.0,0.0001
46774,163437,0.9967,0.0141
46775,163438,0.7767,0.7323
46776,163439,0.0005,0.9999
46777,163440,0.9868,0.0838
46778,163441,0.2646,0.924
46779,163443,1.0,0.0001
46780,163446,0.9991,0.0016
46781,163447,1.0,1.0
46782,163448,0.1293,1.0
46783,163449,1.0,1.0
46784,163450,1.0,1.0
46785,163451,1.0,1.0
46786,163452,1.0,1.0
46787,163453,1.0,0.0019
46788,163454,1.0,1.0
46789,163455,0.0457,0.9945
46790,163456,1.0,1.0
46791,163457,1.0,1.0
46792,163458,1.0,1.0
46793,163459,1.0,1.0
46794,163460,1.0,1.0
46795,163461,1.0,1.0
46796,163462,1.0,1.0
46797,163463,1.0,0.0001
46798,163464,1.0,0.0001
46799,163467,1.0,1.0
46800,163469,0.1862,0.972
46801,163470,1.0,1.0
46802,163472,1.0,1.0
46803,163473,0.0075,1.0
46804,163474,1.0,0.0001
46805,163475,1.0,1.0
46806,163476,0.5845,0.6507
46807,163477,1.0,0.0001
46808,163478,1.0,1.0
46809,163479,1.0,1.0
46810,163480,0.0006,1.0
46811,163481,1.0,0.0001
46812,163483,1.0,1.0
46813,163484,0.9903,0.0493
46814,163485,1.0,1.0
46815,163486,1.0,1.0
46816,163487,1.0,1.0
46817,163488,1.0,1.0
46818,163489,1.0,0.0001
46819,163490,1.0,1.0
46820,163491,1.0,1.0
46821,163492,1.0,0.0001
46822,163493,1.0,0.0001
46823,163494,0.0001,1.0
46824,163495,0.0001,1.0
46825,163496,1.0,1.0
46826,163497,1.0,1.0
46827,163498,1.0,1.0
46828,163499,1.0,0.0001
46829,163500,0.0001,1.0
