id,pvalue,decission,means,vertex_class
55800,0.0029296875,decided,-0.002369668246445498,deep
55801,1.0,undecided,0.0,undecided
56222,1.0,undecided,-0.06635071090047394,undecided
56268,1.0,undecided,0.0,undecided
56320,1.0,undecided,0.0,undecided
56341,0.0029296875,decided,-0.002369668246445498,deep
56356,1.0,undecided,-0.002369668246445498,undecided
56384,1.0,undecided,-0.004739336492890996,undecided
56407,0.0009765625,decided,0.11611374407582936,shallow
56430,1.0,undecided,0.0,undecided
56439,1.0,undecided,0.0,undecided
56442,1.0,undecided,-0.004739336492890996,undecided
56445,1.0,undecided,0.0,undecided
56450,1.0,undecided,0.0,undecided
56451,1.0,undecided,-0.004739336492890996,undecided
56452,1.0,undecided,0.0,undecided
56453,1.0,undecided,0.0,undecided
56454,1.0,undecided,-0.11137440758293839,undecided
56455,0.2666015625,undecided,0.6848341232227488,undecided
56456,1.0,undecided,0.0,undecided
56457,1.0,undecided,-0.13270142180094788,undecided
56458,0.0009765625,decided,-0.02843601895734597,deep
56459,1.0,undecided,-0.018957345971563982,undecided
56460,1.0,undecided,0.0,undecided
56461,1.0,undecided,0.0,undecided
56462,1.0,undecided,0.0,undecided
56463,1.0,undecided,-0.011848341232227487,undecided
56464,0.0009765625,decided,-0.20616113744075829,deep
56465,1.0,undecided,0.0,undecided
56466,1.0,undecided,0.0,undecided
56467,0.0009765625,decided,-0.004739336492890996,deep
56468,1.0,undecided,0.0,undecided
56469,1.0,undecided,0.0,undecided
56470,1.0,undecided,-0.002369668246445498,undecided
56471,1.0,undecided,-0.02132701421800948,undecided
56472,1.0,undecided,0.0,undecided
56473,1.0,undecided,0.0,undecided
56474,1.0,undecided,0.0,undecided
56475,1.0,undecided,-0.004739336492890996,undecided
56476,1.0,undecided,-0.002369668246445498,undecided
56477,1.0,undecided,-0.002369668246445498,undecided
56478,1.0,undecided,0.1018957345971564,undecided
56479,1.0,undecided,0.0,undecided
56480,1.0,undecided,0.0,undecided
56481,1.0,undecided,0.0,undecided
56482,1.0,undecided,0.0,undecided
56483,1.0,undecided,0.0,undecided
56484,1.0,undecided,-0.002369668246445498,undecided
56485,1.0,undecided,0.0,undecided
56486,0.0029296875,decided,-0.002369668246445498,deep
56487,1.0,undecided,0.0,undecided
56488,1.0,undecided,0.0,undecided
56489,1.0,undecided,0.0,undecided
56490,1.0,undecided,0.0,undecided
56491,1.0,undecided,-0.03317535545023696,undecided
56492,1.0,undecided,0.0,undecided
56493,1.0,undecided,0.0,undecided
56494,1.0,undecided,0.0,undecided
56495,1.0,undecided,-0.004739336492890996,undecided
56496,1.0,undecided,0.0,undecided
56497,1.0,undecided,-0.004739336492890996,undecided
56498,1.0,undecided,0.0,undecided
56499,1.0,undecided,0.0,undecided
56500,1.0,undecided,0.0,undecided
56501,1.0,undecided,-0.023696682464454975,undecided
56502,0.0009765625,decided,-0.02843601895734597,deep
56503,1.0,undecided,-0.004739336492890996,undecided
56504,1.0,undecided,0.0,undecided
56505,1.0,undecided,0.0,undecided
56506,1.0,undecided,0.0,undecided
56507,1.0,undecided,-0.1066350710900474,undecided
56508,1.0,undecided,0.0,undecided
56509,1.0,undecided,0.0,undecided
56510,1.0,undecided,0.0,undecided
56511,1.0,undecided,0.0,undecided
56512,1.0,undecided,-0.002369668246445498,undecided
56513,0.0009765625,decided,-0.030805687203791468,deep
56515,1.0,undecided,0.0,undecided
56516,0.9501953125,undecided,-0.17772511848341233,undecided
56517,1.0,undecided,-0.05924170616113744,undecided
56518,1.0,undecided,0.0,undecided
56519,1.0,undecided,0.0,undecided
56520,1.0,undecided,0.0,undecided
56521,1.0,undecided,-0.002369668246445498,undecided
56522,1.0,undecided,0.0,undecided
56523,1.0,undecided,0.0071090047393364926,undecided
56524,1.0,undecided,0.0,undecided
56525,1.0,undecided,0.0,undecided
56526,1.0,undecided,0.0,undecided
56527,1.0,undecided,0.0,undecided
56528,1.0,undecided,-0.04028436018957346,undecided
56529,0.0009765625,decided,-0.490521327014218,deep
56530,1.0,undecided,-0.002369668246445498,undecided
56531,1.0,undecided,-0.035545023696682464,undecided
56532,1.0,undecided,-0.011848341232227487,undecided
56533,1.0,undecided,0.0,undecided
56534,1.0,undecided,-0.26303317535545023,undecided
56535,1.0,undecided,0.0,undecided
56536,0.0009765625,decided,-0.035545023696682464,deep
56537,0.0009765625,decided,-0.016587677725118485,deep
56538,1.0,undecided,-0.0071090047393364926,undecided
56539,0.0009765625,decided,0.9881516587677726,shallow
56540,1.0,undecided,0.0,undecided
56541,1.0,undecided,-0.08056872037914692,undecided
56542,1.0,undecided,0.0,undecided
56543,0.0029296875,decided,-0.002369668246445498,deep
56544,0.0009765625,decided,0.8601895734597156,shallow
56545,1.0,undecided,-0.002369668246445498,undecided
56546,1.0,undecided,-0.004739336492890996,undecided
56547,0.0107421875,decided,-0.1966824644549763,deep
56548,1.0,undecided,0.0,undecided
56549,1.0,undecided,0.0,undecided
56568,0.0029296875,decided,-0.002369668246445498,deep
56576,0.0009765625,decided,0.9786729857819905,shallow
56580,1.0,undecided,-0.002369668246445498,undecided
56588,1.0,undecided,-0.004739336492890996,undecided
56602,1.0,undecided,0.0,undecided
56604,0.0009765625,decided,-0.06398104265402843,deep
56607,1.0,undecided,0.0,undecided
56612,0.0009765625,decided,-0.004739336492890996,deep
56613,1.0,undecided,0.0,undecided
56620,1.0,undecided,0.011848341232227489,undecided
56627,1.0,undecided,0.0947867298578199,undecided
56658,1.0,undecided,-0.004739336492890996,undecided
56662,1.0,undecided,0.0,undecided
56666,0.0009765625,decided,-0.0071090047393364926,deep
56672,1.0,undecided,-0.04028436018957346,undecided
56675,0.7548828125,undecided,0.5308056872037915,undecided
56683,1.0,undecided,-0.004739336492890996,undecided
56685,1.0,undecided,0.0,undecided
56690,1.0,undecided,0.0,undecided
56695,1.0,undecided,-0.0924170616113744,undecided
56712,1.0,undecided,-0.045023696682464455,undecided
56717,1.0,undecided,-0.023696682464454975,undecided
56725,1.0,undecided,0.0,undecided
56727,0.0009765625,decided,0.9715639810426541,shallow
56733,1.0,undecided,0.0,undecided
56747,1.0,undecided,-0.004739336492890996,undecided
56769,1.0,undecided,0.0,undecided
56786,0.0009765625,decided,-0.2772511848341232,deep
56793,1.0,undecided,0.0,undecided
56797,1.0,undecided,-0.002369668246445498,undecided
56801,0.0029296875,decided,-0.002369668246445498,deep
56807,1.0,undecided,-0.004739336492890996,undecided
56808,1.0,undecided,-0.08293838862559241,undecided
56809,0.0009765625,decided,-0.011848341232227487,deep
56825,1.0,undecided,0.05450236966824644,undecided
56834,1.0,undecided,-0.004739336492890996,undecided
56835,1.0,undecided,-0.0071090047393364926,undecided
56836,1.0,undecided,-0.009478672985781991,undecided
56837,1.0,undecided,0.0,undecided
56838,0.0009765625,decided,-0.018957345971563982,deep
56839,1.0,undecided,-0.002369668246445498,undecided
56840,1.0,undecided,0.0,undecided
56841,1.0,undecided,0.0,undecided
56842,1.0,undecided,0.0,undecided
56843,1.0,undecided,0.0,undecided
56844,1.0,undecided,-0.002369668246445498,undecided
56845,1.0,undecided,-0.04028436018957346,undecided
56846,1.0,undecided,0.0,undecided
56847,1.0,undecided,-0.002369668246445498,undecided
56848,1.0,undecided,-0.014218009478672985,undecided
56849,1.0,undecided,-0.002369668246445498,undecided
56850,1.0,undecided,0.0,undecided
56851,1.0,undecided,0.0,undecided
56852,1.0,undecided,-0.009478672985781991,undecided
56853,1.0,undecided,0.0,undecided
56854,1.0,undecided,-0.037914691943127965,undecided
56855,1.0,undecided,0.0,undecided
56856,1.0,undecided,-0.002369668246445498,undecided
56857,1.0,undecided,-0.002369668246445498,undecided
56858,1.0,undecided,-0.016587677725118485,undecided
56860,1.0,undecided,0.0,undecided
56861,1.0,undecided,0.0,undecided
56862,1.0,undecided,0.0,undecided
56863,1.0,undecided,-0.002369668246445498,undecided
56864,1.0,undecided,0.0,undecided
56865,1.0,undecided,0.0,undecided
56866,1.0,undecided,0.0,undecided
56867,1.0,undecided,-0.02132701421800948,undecided
56868,1.0,undecided,0.0,undecided
56869,1.0,undecided,0.0,undecided
56870,0.0029296875,decided,-0.002369668246445498,deep
56871,0.0009765625,decided,-0.014218009478672985,deep
56872,1.0,undecided,-0.0071090047393364926,undecided
56873,1.0,undecided,-0.061611374407582936,undecided
56874,1.0,undecided,0.0,undecided
56875,1.0,undecided,0.0,undecided
56876,1.0,undecided,0.0,undecided
56877,1.0,undecided,-0.02843601895734597,undecided
56878,1.0,undecided,-0.11611374407582939,undecided
56879,1.0,undecided,-0.002369668246445498,undecided
56880,1.0,undecided,-0.002369668246445498,undecided
56881,1.0,undecided,-0.052132701421800945,undecided
56882,1.0,undecided,-0.2535545023696682,undecided
56883,1.0,undecided,0.0,undecided
56884,1.0,undecided,-0.002369668246445498,undecided
56885,1.0,undecided,-0.054502369668246446,undecided
56886,1.0,undecided,0.0,undecided
56887,1.0,undecided,0.0,undecided
56888,1.0,undecided,0.0,undecided
56889,1.0,undecided,-0.061611374407582936,undecided
56890,1.0,undecided,-0.026066350710900472,undecided
56891,1.0,undecided,0.0,undecided
56892,1.0,undecided,-0.04028436018957346,undecided
56893,1.0,undecided,0.0,undecided
56894,1.0,undecided,-0.0071090047393364926,undecided
56895,1.0,undecided,-0.002369668246445498,undecided
56896,1.0,undecided,-0.0071090047393364926,undecided
56897,1.0,undecided,-0.026066350710900472,undecided
56898,1.0,undecided,0.0,undecided
56899,1.0,undecided,0.0,undecided
56900,1.0,undecided,0.0,undecided
56901,1.0,undecided,-0.004739336492890996,undecided
56902,1.0,undecided,0.0,undecided
56903,1.0,undecided,-0.035545023696682464,undecided
56904,1.0,undecided,-0.0071090047393364926,undecided
56905,0.0048828125,decided,0.8649289099526066,shallow
56906,1.0,undecided,-0.002369668246445498,undecided
56907,1.0,undecided,0.0,undecided
56908,1.0,undecided,-0.002369668246445498,undecided
56909,1.0,undecided,0.0,undecided
56910,0.0009765625,decided,-0.004739336492890996,deep
56911,1.0,undecided,-0.02843601895734597,undecided
56912,1.0,undecided,-0.009478672985781991,undecided
56913,0.0009765625,decided,0.54739336492891,shallow
56914,1.0,undecided,0.0,undecided
56915,1.0,undecided,-0.018957345971563982,undecided
56916,0.623046875,undecided,-0.4004739336492891,undecided
56917,1.0,undecided,-0.0071090047393364926,undecided
56918,1.0,undecided,-0.004739336492890996,undecided
56919,0.0009765625,decided,0.9834123222748815,shallow
56920,1.0,undecided,-0.002369668246445498,undecided
56921,0.0029296875,decided,-0.002369668246445498,deep
56922,1.0,undecided,-0.004739336492890996,undecided
56923,1.0,undecided,0.0,undecided
56924,0.0009765625,decided,0.8364928909952607,shallow
56925,1.0,undecided,-0.016587677725118485,undecided
56926,0.9912109375,undecided,-0.41706161137440756,undecided
56927,0.001953125,decided,-0.004739336492890996,deep
56928,0.0009765625,decided,-0.045023696682464455,deep
56929,1.0,undecided,0.0,undecided
56930,1.0,undecided,0.0,undecided
56931,1.0,undecided,-0.06398104265402843,undecided
56932,0.0009765625,decided,1.0,shallow
56933,1.0,undecided,0.002369668246445498,undecided
56934,1.0,undecided,0.0,undecided
56935,1.0,undecided,-0.1066350710900474,undecided
56936,0.0009765625,decided,-0.011848341232227487,deep
56937,0.0009765625,decided,-0.11848341232227488,deep
56938,1.0,undecided,0.0,undecided
56939,1.0,undecided,-0.009478672985781991,undecided
56940,1.0,undecided,0.0,undecided
56941,0.0009765625,decided,-0.04028436018957346,deep
56942,1.0,undecided,0.0,undecided
56943,1.0,undecided,0.0,undecided
56944,1.0,undecided,0.0,undecided
56945,0.0009765625,decided,-0.12322274881516587,deep
56946,1.0,undecided,-0.002369668246445498,undecided
56947,1.0,undecided,-0.05687203791469194,undecided
56948,1.0,undecided,-0.0995260663507109,undecided
56949,1.0,undecided,0.0,undecided
56950,1.0,undecided,0.0,undecided
56951,1.0,undecided,0.0,undecided
56952,1.0,undecided,-0.02132701421800948,undecided
56953,0.0009765625,decided,-0.004739336492890996,deep
56954,1.0,undecided,0.0,undecided
56955,1.0,undecided,-0.002369668246445498,undecided
56956,1.0,undecided,-0.08530805687203792,undecided
56957,0.0009765625,decided,-0.030805687203791468,deep
56958,0.0009765625,decided,0.9976303317535545,shallow
56959,1.0,undecided,-0.030805687203791468,undecided
56960,1.0,undecided,0.0,undecided
56961,1.0,undecided,-0.14218009478672985,undecided
56962,1.0,undecided,0.0,undecided
56963,1.0,undecided,-0.002369668246445498,undecided
56964,1.0,undecided,0.0,undecided
56965,0.0009765625,decided,-0.026066350710900472,deep
56966,1.0,undecided,0.0,undecided
56967,1.0,undecided,0.0,undecided
56968,0.0009765625,decided,-0.05924170616113744,deep
56969,1.0,undecided,-0.004739336492890996,undecided
56970,1.0,undecided,0.0,undecided
56971,0.0009765625,decided,-0.20853080568720378,deep
56972,0.0029296875,decided,-0.002369668246445498,deep
56973,1.0,undecided,0.0,undecided
56974,1.0,undecided,0.0,undecided
56975,1.0,undecided,0.0,undecided
56976,1.0,undecided,-0.16587677725118483,undecided
56977,0.0009765625,decided,-0.035545023696682464,deep
56978,1.0,undecided,-0.10426540284360189,undecided
56979,1.0,undecided,-0.014218009478672985,undecided
56980,0.828125,undecided,0.566350710900474,undecided
56981,1.0,undecided,0.0,undecided
56982,1.0,undecided,0.0,undecided
56983,1.0,undecided,-0.07582938388625593,undecided
56984,1.0,undecided,0.0,undecided
56985,1.0,undecided,0.0,undecided
56986,1.0,undecided,0.0,undecided
56987,1.0,undecided,0.0,undecided
56988,1.0,undecided,0.0,undecided
56989,1.0,undecided,-0.06872037914691943,undecided
56990,0.0029296875,decided,0.8767772511848342,shallow
56991,1.0,undecided,-0.03317535545023697,undecided
56992,1.0,undecided,0.0,undecided
56993,1.0,undecided,-0.002369668246445498,undecided
56994,1.0,undecided,0.0,undecided
56995,0.0009765625,decided,0.9928909952606635,shallow
56997,1.0,undecided,0.0,undecided
56998,1.0,undecided,-0.002369668246445498,undecided
56999,1.0,undecided,0.0,undecided
57000,1.0,undecided,0.0,undecided
57001,0.0009765625,decided,-0.042654028436018954,deep
57002,0.0029296875,decided,-0.002369668246445498,deep
57003,1.0,undecided,0.0,undecided
57004,1.0,undecided,-0.014218009478672985,undecided
57005,1.0,undecided,-0.004739336492890996,undecided
57006,0.0009765625,decided,0.014218009478672985,shallow
57007,0.0009765625,decided,-0.0071090047393364926,deep
57009,1.0,undecided,0.0,undecided
57010,1.0,undecided,-0.018957345971563982,undecided
57011,0.0009765625,decided,-0.030805687203791468,deep
57012,1.0,undecided,0.0,undecided
57013,1.0,undecided,-0.004739336492890996,undecided
57014,1.0,undecided,-0.0071090047393364926,undecided
57015,1.0,undecided,-0.07819905213270142,undecided
57016,1.0,undecided,0.0,undecided
57017,1.0,undecided,0.0,undecided
57018,1.0,undecided,0.0,undecided
57019,1.0,undecided,0.0,undecided
57020,1.0,undecided,0.0,undecided
57021,1.0,undecided,-0.037914691943127965,undecided
57022,1.0,undecided,0.0,undecided
57023,1.0,undecided,-0.18246445497630331,undecided
57024,1.0,undecided,0.0,undecided
57025,1.0,undecided,0.0,undecided
57026,1.0,undecided,0.0,undecided
57027,1.0,undecided,-0.16824644549763032,undecided
57028,1.0,undecided,0.0,undecided
57029,1.0,undecided,0.0,undecided
57030,1.0,undecided,0.0,undecided
57031,1.0,undecided,-0.07345971563981042,undecided
57032,0.0009765625,decided,-0.03317535545023697,deep
57033,1.0,undecided,-0.011848341232227487,undecided
57034,1.0,undecided,0.0,undecided
57035,0.0009765625,decided,-0.02843601895734597,deep
57036,1.0,undecided,0.0,undecided
57037,1.0,undecided,0.0,undecided
57038,0.0009765625,decided,-0.02843601895734597,deep
57039,1.0,undecided,0.0,undecided
57040,1.0,undecided,0.0,undecided
57041,1.0,undecided,-0.009478672985781991,undecided
57042,1.0,undecided,-0.03317535545023697,undecided
57043,1.0,undecided,-0.052132701421800945,undecided
57044,1.0,undecided,0.0,undecided
57045,1.0,undecided,0.0,undecided
57046,1.0,undecided,0.0,undecided
57047,1.0,undecided,-0.002369668246445498,undecided
57048,1.0,undecided,-0.026066350710900472,undecided
57049,1.0,undecided,0.0,undecided
57050,1.0,undecided,0.0,undecided
57051,1.0,undecided,0.0,undecided
57052,1.0,undecided,-0.002369668246445498,undecided
57053,1.0,undecided,0.0,undecided
57054,1.0,undecided,-0.004739336492890996,undecided
57055,1.0,undecided,0.0,undecided
57056,1.0,undecided,-0.018957345971563982,undecided
57057,1.0,undecided,0.0,undecided
57058,0.0009765625,decided,-0.030805687203791468,deep
57059,1.0,undecided,0.0,undecided
57060,1.0,undecided,0.0,undecided
57061,1.0,undecided,-0.011848341232227487,undecided
57062,1.0,undecided,0.0,undecided
57063,1.0,undecided,0.0,undecided
57064,1.0,undecided,-0.2156398104265403,undecided
57065,0.0009765625,decided,-0.03317535545023697,deep
57066,1.0,undecided,-0.02132701421800948,undecided
57067,0.0009765625,decided,-0.052132701421800945,deep
57068,1.0,undecided,-0.002369668246445498,undecided
57069,1.0,undecided,0.0,undecided
57070,0.330078125,undecided,-0.002369668246445498,undecided
57071,1.0,undecided,-0.014218009478672985,undecided
57072,1.0,undecided,0.0,undecided
57073,1.0,undecided,0.0,undecided
57074,1.0,undecided,-0.0071090047393364926,undecided
57075,1.0,undecided,0.0,undecided
57076,1.0,undecided,0.0,undecided
57077,1.0,undecided,-0.06398104265402843,undecided
57078,1.0,undecided,-0.002369668246445498,undecided
57079,1.0,undecided,0.002369668246445497,undecided
57447,1.0,undecided,-0.016587677725118485,undecided
57489,1.0,undecided,0.0,undecided
57530,1.0,undecided,-0.009478672985781991,undecided
57547,1.0,undecided,0.0,undecided
57578,1.0,undecided,0.0,undecided
57606,1.0,undecided,0.21800947867298578,undecided
57627,1.0,undecided,0.0,undecided
57660,1.0,undecided,-0.16824644549763035,undecided
57672,1.0,undecided,0.0,undecided
57680,1.0,undecided,0.0,undecided
57689,1.0,undecided,0.08767772511848342,undecided
57694,1.0,undecided,0.0,undecided
57700,1.0,undecided,0.0,undecided
57714,1.0,undecided,0.0,undecided
57728,1.0,undecided,-0.002369668246445498,undecided
57738,1.0,undecided,-0.12559241706161137,undecided
57739,1.0,undecided,0.004739336492890995,undecided
57740,1.0,undecided,0.0,undecided
57741,1.0,undecided,0.0,undecided
57743,1.0,undecided,0.0,undecided
57744,1.0,undecided,-0.018957345971563982,undecided
57745,1.0,undecided,-0.004739336492890996,undecided
57746,0.0009765625,decided,-0.02132701421800948,deep
57747,1.0,undecided,-0.05924170616113744,undecided
57748,1.0,undecided,0.0,undecided
57749,1.0,undecided,0.0,undecided
57750,1.0,undecided,0.0,undecided
57751,1.0,undecided,0.0,undecided
57752,1.0,undecided,0.0,undecided
57753,1.0,undecided,-0.0071090047393364926,undecided
57754,1.0,undecided,-0.011848341232227487,undecided
57755,1.0,undecided,0.0,undecided
57756,1.0,undecided,-0.009478672985781991,undecided
57757,1.0,undecided,-0.018957345971563982,undecided
57758,1.0,undecided,0.1137440758293839,undecided
57759,1.0,undecided,-0.002369668246445498,undecided
57760,1.0,undecided,-0.002369668246445498,undecided
57761,1.0,undecided,-0.009478672985781991,undecided
57762,1.0,undecided,-0.002369668246445498,undecided
57763,1.0,undecided,-0.004739336492890996,undecided
57764,1.0,undecided,0.0,undecided
57765,1.0,undecided,0.0,undecided
57766,1.0,undecided,0.0,undecided
57767,1.0,undecided,0.0,undecided
57768,1.0,undecided,-0.030805687203791468,undecided
57769,1.0,undecided,0.0,undecided
57771,1.0,undecided,0.0,undecided
57772,0.02734375,decided,-0.8222748815165877,deep
57773,1.0,undecided,0.0,undecided
57774,1.0,undecided,0.0,undecided
57775,1.0,undecided,0.0,undecided
57777,1.0,undecided,0.0,undecided
57778,1.0,undecided,0.0,undecided
57779,1.0,undecided,-0.004739336492890996,undecided
57780,1.0,undecided,0.0,undecided
57781,0.0009765625,decided,1.0,shallow
57782,1.0,undecided,-0.2037914691943128,undecided
57783,0.0009765625,decided,-0.011848341232227487,deep
57784,1.0,undecided,-0.0071090047393364926,undecided
57785,1.0,undecided,0.0,undecided
57787,1.0,undecided,0.0,undecided
57789,1.0,undecided,0.0,undecided
57790,1.0,undecided,0.0,undecided
57791,1.0,undecided,0.0,undecided
57792,1.0,undecided,0.0,undecided
57793,1.0,undecided,0.0,undecided
57794,1.0,undecided,0.0,undecided
57795,0.0009765625,decided,0.9928909952606635,shallow
57796,1.0,undecided,0.0,undecided
57797,1.0,undecided,-0.004739336492890996,undecided
57798,1.0,undecided,0.0,undecided
57799,1.0,undecided,-0.04739336492890995,undecided
57800,1.0,undecided,0.0,undecided
57801,1.0,undecided,0.0,undecided
57802,1.0,undecided,0.0,undecided
57803,1.0,undecided,0.0,undecided
57804,1.0,undecided,-0.02132701421800948,undecided
57805,1.0,undecided,0.0,undecided
57806,0.0009765625,decided,-0.052132701421800945,deep
57807,1.0,undecided,0.0,undecided
57808,1.0,undecided,0.0,undecided
57809,1.0,undecided,0.0,undecided
57810,1.0,undecided,0.0,undecided
57811,1.0,undecided,0.0,undecided
57812,1.0,undecided,0.0,undecided
57814,1.0,undecided,0.0,undecided
57815,0.0009765625,decided,-0.45260663507109006,deep
57816,1.0,undecided,0.0,undecided
57817,1.0,undecided,0.0,undecided
57818,1.0,undecided,-0.009478672985781991,undecided
57819,1.0,undecided,-0.17535545023696683,undecided
57820,1.0,undecided,-0.0071090047393364926,undecided
57821,1.0,undecided,0.0,undecided
57822,1.0,undecided,-0.016587677725118485,undecided
57823,0.001953125,decided,-0.009478672985781991,deep
57824,1.0,undecided,0.0,undecided
57825,1.0,undecided,-0.023696682464454975,undecided
57826,1.0,undecided,0.014218009478672985,undecided
57827,1.0,undecided,0.0,undecided
57829,0.0009765625,decided,1.0,shallow
57830,1.0,undecided,0.0,undecided
57831,0.0009765625,decided,-0.20853080568720378,deep
57832,1.0,undecided,0.0,undecided
57833,1.0,undecided,0.0,undecided
57834,1.0,undecided,-0.002369668246445498,undecided
57835,1.0,undecided,0.0,undecided
57836,1.0,undecided,-0.002369668246445498,undecided
57837,1.0,undecided,-0.28199052132701424,undecided
57838,1.0,undecided,0.0,undecided
57839,0.0009765625,decided,-0.47393364928909953,deep
57840,1.0,undecided,-0.035545023696682464,undecided
57841,1.0,undecided,-0.011848341232227487,undecided
57842,1.0,undecided,0.0,undecided
57843,1.0,undecided,0.0,undecided
57844,1.0,undecided,0.0,undecided
57845,1.0,undecided,-0.011848341232227487,undecided
57846,0.0009765625,decided,-0.004739336492890996,deep
57847,1.0,undecided,0.0,undecided
57848,1.0,undecided,0.0,undecided
57849,1.0,undecided,0.0,undecided
57850,1.0,undecided,0.2014218009478673,undecided
57856,1.0,undecided,-0.004739336492890996,undecided
57904,1.0,undecided,0.0,undecided
57924,1.0,undecided,-0.009478672985781991,undecided
57935,1.0,undecided,0.0,undecided
57945,0.0009765625,decided,-0.0071090047393364926,deep
57951,0.0009765625,decided,0.943127962085308,shallow
57960,1.0,undecided,-0.07819905213270142,undecided
57966,1.0,undecided,0.0,undecided
57973,1.0,undecided,0.0,undecided
57982,0.0009765625,decided,-0.004739336492890996,deep
57992,1.0,undecided,0.0,undecided
57999,1.0,undecided,-0.0071090047393364926,undecided
58010,1.0,undecided,-0.002369668246445498,undecided
58022,0.0009765625,decided,-0.0071090047393364926,deep
58026,1.0,undecided,0.0,undecided
58034,1.0,undecided,0.0,undecided
58039,1.0,undecided,0.0,undecided
58047,1.0,undecided,0.0,undecided
58071,1.0,undecided,0.0,undecided
58076,1.0,undecided,-0.0947867298578199,undecided
58082,1.0,undecided,-0.009478672985781991,undecided
58086,1.0,undecided,-0.004739336492890996,undecided
58090,1.0,undecided,0.0,undecided
58102,1.0,undecided,0.0,undecided
58115,1.0,undecided,0.0,undecided
58135,1.0,undecided,-0.06635071090047394,undecided
58140,0.0009765625,decided,-0.03317535545023697,deep
58150,1.0,undecided,-0.08530805687203792,undecided
58154,1.0,undecided,0.0,undecided
58155,1.0,undecided,-0.10900473933649289,undecided
58156,1.0,undecided,0.0,undecided
58157,1.0,undecided,0.0,undecided
58158,1.0,undecided,0.0,undecided
58159,1.0,undecided,-0.009478672985781991,undecided
58160,0.0009765625,decided,-0.018957345971563982,deep
58161,1.0,undecided,0.0,undecided
58162,1.0,undecided,-0.002369668246445498,undecided
58163,1.0,undecided,0.004739336492890996,undecided
58164,1.0,undecided,0.0,undecided
58165,1.0,undecided,-0.12085308056872038,undecided
58166,1.0,undecided,-0.0071090047393364926,undecided
58167,1.0,undecided,-0.04265402843601896,undecided
58168,1.0,undecided,0.0,undecided
58169,1.0,undecided,0.0,undecided
58172,0.0009765625,decided,-0.04976303317535545,deep
58173,1.0,undecided,0.0,undecided
58174,1.0,undecided,0.0,undecided
58175,1.0,undecided,0.0,undecided
58176,1.0,undecided,0.0,undecided
58178,1.0,undecided,0.0,undecided
58179,1.0,undecided,0.0,undecided
58180,1.0,undecided,0.0,undecided
58181,1.0,undecided,-0.002369668246445498,undecided
58182,1.0,undecided,0.0,undecided
58185,1.0,undecided,-0.004739336492890996,undecided
58186,1.0,undecided,0.0,undecided
58187,1.0,undecided,-0.04028436018957346,undecided
58188,1.0,undecided,-0.15165876777251186,undecided
58189,1.0,undecided,0.0,undecided
58190,1.0,undecided,-0.035545023696682464,undecided
58191,0.0009765625,decided,0.8767772511848341,shallow
58192,1.0,undecided,0.0,undecided
58193,1.0,undecided,-0.0071090047393364926,undecided
58194,1.0,undecided,-0.002369668246445498,undecided
58195,1.0,undecided,0.0,undecided
58196,1.0,undecided,-0.002369668246445498,undecided
58197,1.0,undecided,-0.06398104265402843,undecided
58198,1.0,undecided,0.0,undecided
58199,1.0,undecided,-0.08293838862559241,undecided
58200,1.0,undecided,-0.17061611374407584,undecided
58201,1.0,undecided,-0.06398104265402843,undecided
58202,1.0,undecided,-0.002369668246445498,undecided
58203,0.0009765625,decided,-0.5260663507109005,deep
58205,1.0,undecided,0.0,undecided
58206,1.0,undecided,-0.10426540284360189,undecided
58207,1.0,undecided,0.0,undecided
58208,1.0,undecided,-0.009478672985781991,undecided
58209,1.0,undecided,0.0,undecided
58210,1.0,undecided,-0.002369668246445498,undecided
58211,1.0,undecided,0.0,undecided
58212,1.0,undecided,0.0,undecided
58213,0.0009765625,decided,-0.13033175355450238,deep
58214,1.0,undecided,-0.037914691943127965,undecided
58215,1.0,undecided,-0.002369668246445498,undecided
58216,0.0009765625,decided,-0.035545023696682464,deep
58217,0.0009765625,decided,0.9691943127962086,shallow
58218,1.0,undecided,0.0,undecided
58219,1.0,undecided,-0.061611374407582936,undecided
58220,1.0,undecided,-0.004739336492890996,undecided
58222,1.0,undecided,-0.002369668246445498,undecided
58223,1.0,undecided,-0.0071090047393364926,undecided
58224,1.0,undecided,0.0,undecided
58225,1.0,undecided,0.0,undecided
58226,1.0,undecided,-0.002369668246445498,undecided
58227,1.0,undecided,-0.4052132701421801,undecided
58228,1.0,undecided,0.0,undecided
58229,0.0009765625,decided,-0.018957345971563982,deep
58230,1.0,undecided,0.0,undecided
58231,1.0,undecided,-0.0071090047393364926,undecided
58232,1.0,undecided,-0.002369668246445498,undecided
58233,1.0,undecided,0.0,undecided
58234,1.0,undecided,-0.002369668246445498,undecided
58235,1.0,undecided,0.0,undecided
58236,0.0009765625,decided,-0.023696682464454975,deep
58237,1.0,undecided,0.0,undecided
58238,0.0009765625,decided,-0.37203791469194314,deep
58239,1.0,undecided,0.0,undecided
58240,1.0,undecided,-0.016587677725118485,undecided
58241,1.0,undecided,0.0,undecided
58242,1.0,undecided,0.0,undecided
58243,1.0,undecided,-0.05687203791469194,undecided
58244,0.0009765625,decided,0.9502369668246445,shallow
58245,0.0009765625,decided,-0.011848341232227487,deep
58246,1.0,undecided,-0.2796208530805687,undecided
58247,1.0,undecided,0.002369668246445498,undecided
